words@avg1995f	@avg1995f	350.69	350.937	вопрос
words@avg1995f	@avg1995f	350.937	351.184	ты
words@avg1995f	@avg1995f	351.184	351.431	на
words@avg1995f	@avg1995f	351.431	351.678	работе
words@avg1995f	@avg1995f	351.678	351.925	?
words@avg1995f	@avg1995f	351.925	352.172	мы
words@avg1995f	@avg1995f	352.172	352.419	действительно
words@avg1995f	@avg1995f	352.419	352.666	пашем
words@avg1995f	@avg1995f	352.666	352.913	/
words@avg1995f	@avg1995f	352.913	353.16	прям
words@avg1995f	@avg1995f	353.16	353.407	откровенно
words@avg1995f	@avg1995f	353.407	353.654	пашем
words@avg1995f	@avg1995f	353.654	353.901	/
words@avg1995f	@avg1995f	353.901	354.169	/
words@nh1994f	@nh1994f	15.41	15.778	там
words@nh1994f	@nh1994f	15.778	16.146	справки
words@nh1994f	@nh1994f	16.146	16.514	какие
words@nh1994f	@nh1994f	16.514	16.882	то
words@nh1994f	@nh1994f	16.882	17.25	собирать
words@nh1994f	@nh1994f	17.25	17.618	/
words@nh1994f	@nh1994f	17.618	17.99	/
words@nh1994f	@nh1994f	54.58	55.041	ты
words@nh1994f	@nh1994f	55.041	55.502	аа
words@nh1994f	@nh1994f	55.502	55.963	про
words@nh1994f	@nh1994f	55.963	56.424	разводчиков
words@nh1994f	@nh1994f	56.424	56.885	так
words@nh1994f	@nh1994f	56.885	57.346	называемых
words@nh1994f	@nh1994f	57.346	57.81	?
words@nh1994f	@nh1994f	61.46	61.782	вот
words@nh1994f	@nh1994f	61.782	62.104	это
words@nh1994f	@nh1994f	62.104	62.426	тоже
words@nh1994f	@nh1994f	62.426	62.748	частая
words@nh1994f	@nh1994f	62.748	63.07	история
words@nh1994f	@nh1994f	63.07	63.392	то
words@nh1994f	@nh1994f	63.392	63.714	что
words@nh1994f	@nh1994f	63.714	64.036	/
words@nh1994f	@nh1994f	64.036	64.358	если
words@nh1994f	@nh1994f	64.358	64.68	тебе
words@nh1994f	@nh1994f	64.68	65.002	плохо
words@nh1994f	@nh1994f	65.002	65.324	/
words@nh1994f	@nh1994f	65.324	65.646	если
words@nh1994f	@nh1994f	65.646	65.968	там
words@nh1994f	@nh1994f	65.968	66.29	у
words@nh1994f	@nh1994f	66.29	66.612	тебя
words@nh1994f	@nh1994f	66.612	66.934	какие-то
words@nh1994f	@nh1994f	66.934	67.256	проблемы
words@nh1994f	@nh1994f	67.256	67.578	/
words@nh1994f	@nh1994f	67.578	67.9	заведи
words@nh1994f	@nh1994f	67.9	68.222	кошечку
words@nh1994f	@nh1994f	68.222	68.544	/
words@nh1994f	@nh1994f	68.544	68.866	заведи
words@nh1994f	@nh1994f	68.866	69.188	собачку
words@nh1994f	@nh1994f	69.188	69.51	/
words@nh1994f	@nh1994f	69.51	69.85	/
words@nh1994f	@nh1994f	70.84	71.052	ну
words@nh1994f	@nh1994f	71.052	71.264	/
words@nh1994f	@nh1994f	71.264	71.476	с
words@nh1994f	@nh1994f	71.476	71.688	одной
words@nh1994f	@nh1994f	71.688	71.9	стороны
words@nh1994f	@nh1994f	71.9	72.112	да
words@nh1994f	@nh1994f	72.112	72.324	но
words@nh1994f	@nh1994f	72.324	72.536	вот
words@nh1994f	@nh1994f	72.536	72.748	/
words@nh1994f	@nh1994f	72.748	72.96	/
words@nh1994f	@nh1994f	114.23	114.626	дай
words@nh1994f	@nh1994f	114.626	115.022	бог
words@nh1994f	@nh1994f	115.022	115.418	да
words@nh1994f	@nh1994f	115.418	115.814	вот
words@nh1994f	@nh1994f	115.814	116.21	/
words@nh1994f	@nh1994f	116.21	116.61	/
words@nh1994f	@nh1994f	127.74	129.84	#смеется#
words@nh1994f	@nh1994f	129.85	130.097	я
words@nh1994f	@nh1994f	130.097	130.344	не
words@nh1994f	@nh1994f	130.344	130.591	так
words@nh1994f	@nh1994f	130.591	130.838	давно
words@nh1994f	@nh1994f	130.838	131.085	завела
words@nh1994f	@nh1994f	131.085	131.332	собаку
words@nh1994f	@nh1994f	131.332	131.579	/
words@nh1994f	@nh1994f	131.579	131.826	я
words@nh1994f	@nh1994f	131.826	132.073	забрала
words@nh1994f	@nh1994f	132.073	132.32	ее
words@nh1994f	@nh1994f	132.32	132.567	у
words@nh1994f	@nh1994f	132.567	132.814	волонтера
words@nh1994f	@nh1994f	132.814	133.061	/
words@nh1994f	@nh1994f	133.061	133.308	она
words@nh1994f	@nh1994f	133.308	133.555	с
words@nh1994f	@nh1994f	133.555	133.802	улицы
words@nh1994f	@nh1994f	133.802	134.049	и
words@nh1994f	@nh1994f	134.049	134.296	это
words@nh1994f	@nh1994f	134.296	134.543	очень
words@nh1994f	@nh1994f	134.543	134.79	проблемная
words@nh1994f	@nh1994f	134.79	135.037	собака
words@nh1994f	@nh1994f	135.037	135.284	/
words@nh1994f	@nh1994f	135.284	135.55	/
words@nh1994f	@nh1994f	142.42	142.763	она
words@nh1994f	@nh1994f	142.763	143.106	действительно
words@nh1994f	@nh1994f	143.106	143.449	нервически
words@nh1994f	@nh1994f	143.449	143.792	сложная
words@nh1994f	@nh1994f	143.792	144.135	то
words@nh1994f	@nh1994f	144.135	144.478	есть
words@nh1994f	@nh1994f	144.478	144.821	она
words@nh1994f	@nh1994f	144.821	145.164	там
words@nh1994f	@nh1994f	145.164	145.507	/
words@nh1994f	@nh1994f	145.507	145.85	/
words@nh1994f	@nh1994f	145.85	146.193	аа
words@nh1994f	@nh1994f	146.193	146.536	она
words@nh1994f	@nh1994f	146.536	146.879	лает
words@nh1994f	@nh1994f	146.879	147.222	у
words@nh1994f	@nh1994f	147.222	147.565	меня
words@nh1994f	@nh1994f	147.565	147.908	на
words@nh1994f	@nh1994f	147.908	148.251	подъезд
words@nh1994f	@nh1994f	148.251	148.594	/
words@nh1994f	@nh1994f	148.594	148.937	сначала
words@nh1994f	@nh1994f	148.937	149.28	лаяла
words@nh1994f	@nh1994f	149.28	149.623	на
words@nh1994f	@nh1994f	149.623	149.966	людей
words@nh1994f	@nh1994f	149.966	150.309	и
words@nh1994f	@nh1994f	150.309	150.652	лаяла
words@nh1994f	@nh1994f	150.652	150.995	на
words@nh1994f	@nh1994f	150.995	151.338	всех
words@nh1994f	@nh1994f	151.338	151.681	собак
words@nh1994f	@nh1994f	151.681	152.024	/
words@nh1994f	@nh1994f	152.024	152.367	то
words@nh1994f	@nh1994f	152.367	152.71	есть
words@nh1994f	@nh1994f	152.71	153.053	мы
words@nh1994f	@nh1994f	153.053	153.396	занимаемся
words@nh1994f	@nh1994f	153.396	153.739	с
words@nh1994f	@nh1994f	153.739	154.082	кинологом
words@nh1994f	@nh1994f	154.082	154.425	/
words@nh1994f	@nh1994f	154.425	154.768	мы
words@nh1994f	@nh1994f	154.768	155.111	прорабатываем
words@nh1994f	@nh1994f	155.111	155.454	определенные
words@nh1994f	@nh1994f	155.454	155.797	ыа
words@nh1994f	@nh1994f	155.797	156.14	упражнения
words@nh1994f	@nh1994f	156.14	156.483	/
words@nh1994f	@nh1994f	156.483	156.826	я
words@nh1994f	@nh1994f	156.826	157.169	ей
words@nh1994f	@nh1994f	157.169	157.512	делаю
words@nh1994f	@nh1994f	157.512	157.855	массаж
words@nh1994f	@nh1994f	157.855	158.198	/
words@nh1994f	@nh1994f	158.198	158.541	чтобы
words@nh1994f	@nh1994f	158.541	158.884	ее
words@nh1994f	@nh1994f	158.884	159.227	расслабляло
words@nh1994f	@nh1994f	159.227	159.57	/
words@nh1994f	@nh1994f	159.57	159.913	чтобы
words@nh1994f	@nh1994f	159.913	160.256	она
words@nh1994f	@nh1994f	160.256	160.599	/
words@nh1994f	@nh1994f	160.599	160.942	адекватно
words@nh1994f	@nh1994f	160.942	161.285	реагировала
words@nh1994f	@nh1994f	161.285	161.628	на
words@nh1994f	@nh1994f	161.628	161.971	подъезд
words@nh1994f	@nh1994f	161.971	162.314	и
words@nh1994f	@nh1994f	162.314	162.657	на
words@nh1994f	@nh1994f	162.657	163.0	других
words@nh1994f	@nh1994f	163.0	163.343	собак
words@nh1994f	@nh1994f	163.343	163.686	/
words@nh1994f	@nh1994f	163.686	164.07	/
words@nh1994f	@nh1994f	164.07	164.455	то
words@nh1994f	@nh1994f	164.455	164.84	есть
words@nh1994f	@nh1994f	164.84	165.225	это
words@nh1994f	@nh1994f	165.225	165.61	действительно
words@nh1994f	@nh1994f	165.61	165.995	морально
words@nh1994f	@nh1994f	165.995	166.38	очень
words@nh1994f	@nh1994f	166.38	166.765	сложно
words@nh1994f	@nh1994f	166.765	167.15	/
words@nh1994f	@nh1994f	167.15	167.535	очень
words@nh1994f	@nh1994f	167.535	167.92	много
words@nh1994f	@nh1994f	167.92	168.305	занимает
words@nh1994f	@nh1994f	168.305	168.69	времени
words@nh1994f	@nh1994f	168.69	169.075	и
words@nh1994f	@nh1994f	169.075	169.46	/
words@nh1994f	@nh1994f	169.46	169.845	касательно
words@nh1994f	@nh1994f	169.845	170.23	денег
words@nh1994f	@nh1994f	170.23	170.615	/
words@nh1994f	@nh1994f	170.615	171.0	/
words@nh1994f	@nh1994f	171.02	171.285	аа
words@nh1994f	@nh1994f	171.285	171.55	/
words@nh1994f	@nh1994f	171.55	171.815	просто
words@nh1994f	@nh1994f	171.815	172.08	/
words@nh1994f	@nh1994f	172.08	172.345	когдаа
words@nh1994f	@nh1994f	172.345	172.61	Алина
words@nh1994f	@nh1994f	172.61	172.875	в
words@nh1994f	@nh1994f	172.875	173.14	начале
words@nh1994f	@nh1994f	173.14	173.405	сказала
words@nh1994f	@nh1994f	173.405	173.67	что
words@nh1994f	@nh1994f	173.67	173.935	на
words@nh1994f	@nh1994f	173.935	174.2	щеночка
words@nh1994f	@nh1994f	174.2	174.465	или
words@nh1994f	@nh1994f	174.465	174.73	на
words@nh1994f	@nh1994f	174.73	174.995	котенка
words@nh1994f	@nh1994f	174.995	175.26	может
words@nh1994f	@nh1994f	175.26	175.525	упасть
words@nh1994f	@nh1994f	175.525	175.79	ноутбук
words@nh1994f	@nh1994f	175.79	176.055	/
words@nh1994f	@nh1994f	176.055	176.32	это
words@nh1994f	@nh1994f	176.32	176.585	ужасно
words@nh1994f	@nh1994f	176.585	176.85	/
words@nh1994f	@nh1994f	176.85	177.115	я
words@nh1994f	@nh1994f	177.115	177.38	этим
words@nh1994f	@nh1994f	177.38	177.645	делилась
words@nh1994f	@nh1994f	177.645	177.91	в
words@nh1994f	@nh1994f	177.91	178.175	своем
words@nh1994f	@nh1994f	178.175	178.44	блоге
words@nh1994f	@nh1994f	178.44	178.705	/
words@nh1994f	@nh1994f	178.705	178.97	но
words@nh1994f	@nh1994f	178.97	179.235	они
words@nh1994f	@nh1994f	179.235	179.5	действительно
words@nh1994f	@nh1994f	179.5	179.765	первое
words@nh1994f	@nh1994f	179.765	180.03	время
words@nh1994f	@nh1994f	180.03	180.295	когда
words@nh1994f	@nh1994f	180.295	180.56	ты
words@nh1994f	@nh1994f	180.56	180.825	их
words@nh1994f	@nh1994f	180.825	181.09	токо
words@nh1994f	@nh1994f	181.09	181.355	забираешь
words@nh1994f	@nh1994f	181.355	181.62	они
words@nh1994f	@nh1994f	181.62	181.885	прям
words@nh1994f	@nh1994f	181.885	182.15	крутятся
words@nh1994f	@nh1994f	182.15	182.415	у
words@nh1994f	@nh1994f	182.415	182.68	тебя
words@nh1994f	@nh1994f	182.68	182.945	в
words@nh1994f	@nh1994f	182.945	183.21	ножках
words@nh1994f	@nh1994f	183.21	183.475	/
words@nh1994f	@nh1994f	183.475	183.74	ну
words@nh1994f	@nh1994f	183.74	184.005	мама
words@nh1994f	@nh1994f	184.005	184.27	/
words@nh1994f	@nh1994f	184.27	184.535	мама
words@nh1994f	@nh1994f	184.535	184.8	/
words@nh1994f	@nh1994f	184.8	185.065	мама
words@nh1994f	@nh1994f	185.065	185.33	/
words@nh1994f	@nh1994f	185.33	185.595	я
words@nh1994f	@nh1994f	185.595	185.86	с
words@nh1994f	@nh1994f	185.86	186.125	тобой
words@nh1994f	@nh1994f	186.125	186.39	/
words@nh1994f	@nh1994f	186.39	186.655	я
words@nh1994f	@nh1994f	186.655	186.92	рядышком
words@nh1994f	@nh1994f	186.92	187.185	/
words@nh1994f	@nh1994f	187.185	187.51	/
words@nh1994f	@nh1994f	187.52	187.776	и
words@nh1994f	@nh1994f	187.776	188.032	у
words@nh1994f	@nh1994f	188.032	188.288	меня
words@nh1994f	@nh1994f	188.288	188.544	в
words@nh1994f	@nh1994f	188.544	188.8	этот
words@nh1994f	@nh1994f	188.8	189.056	момент
words@nh1994f	@nh1994f	189.056	189.312	/
words@nh1994f	@nh1994f	189.312	189.568	когда
words@nh1994f	@nh1994f	189.568	189.824	моя
words@nh1994f	@nh1994f	189.824	190.08	собака
words@nh1994f	@nh1994f	190.08	190.336	была
words@nh1994f	@nh1994f	190.336	190.592	в
words@nh1994f	@nh1994f	190.592	190.848	ногах
words@nh1994f	@nh1994f	190.848	191.104	/
words@nh1994f	@nh1994f	191.104	191.36	разбивается
words@nh1994f	@nh1994f	191.36	191.616	чашка
words@nh1994f	@nh1994f	191.616	191.872	/
words@nh1994f	@nh1994f	191.872	192.14	/
words@nh1994f	@nh1994f	192.15	192.452	осколок
words@nh1994f	@nh1994f	192.452	192.754	падает
words@nh1994f	@nh1994f	192.754	193.056	на
words@nh1994f	@nh1994f	193.056	193.358	спину
words@nh1994f	@nh1994f	193.358	193.66	/
words@nh1994f	@nh1994f	193.66	193.962	ей
words@nh1994f	@nh1994f	193.962	194.264	полоснуло
words@nh1994f	@nh1994f	194.264	194.566	по
words@nh1994f	@nh1994f	194.566	194.868	спине
words@nh1994f	@nh1994f	194.868	195.17	рас...
words@nh1994f	@nh1994f	195.17	195.472	всю
words@nh1994f	@nh1994f	195.472	195.774	кожу
words@nh1994f	@nh1994f	195.774	196.076	там
words@nh1994f	@nh1994f	196.076	196.378	распороло
words@nh1994f	@nh1994f	196.378	196.68	/
words@nh1994f	@nh1994f	196.68	196.982	/
words@nh1994f	@nh1994f	196.982	197.284	я
words@nh1994f	@nh1994f	197.284	197.586	в
words@nh1994f	@nh1994f	197.586	197.888	шоке
words@nh1994f	@nh1994f	197.888	198.19	/
words@nh1994f	@nh1994f	198.19	198.492	я
words@nh1994f	@nh1994f	198.492	198.794	как
words@nh1994f	@nh1994f	198.794	199.096	бы
words@nh1994f	@nh1994f	199.096	199.398	у
words@nh1994f	@nh1994f	199.398	199.7	меня
words@nh1994f	@nh1994f	199.7	200.002	там
words@nh1994f	@nh1994f	200.002	200.304	истерика
words@nh1994f	@nh1994f	200.304	200.606	была
words@nh1994f	@nh1994f	200.606	200.908	в
words@nh1994f	@nh1994f	200.908	201.21	итоге
words@nh1994f	@nh1994f	201.21	201.512	когда
words@nh1994f	@nh1994f	201.512	201.814	все
words@nh1994f	@nh1994f	201.814	202.116	это
words@nh1994f	@nh1994f	202.116	202.418	закончилось
words@nh1994f	@nh1994f	202.418	202.72	потому
words@nh1994f	@nh1994f	202.72	203.022	что
words@nh1994f	@nh1994f	203.022	203.324	/
words@nh1994f	@nh1994f	203.324	203.626	у
words@nh1994f	@nh1994f	203.626	203.928	меня
words@nh1994f	@nh1994f	203.928	204.23	щенок
words@nh1994f	@nh1994f	204.23	204.532	только
words@nh1994f	@nh1994f	204.532	204.834	два
words@nh1994f	@nh1994f	204.834	205.136	дня
words@nh1994f	@nh1994f	205.136	205.438	а
words@nh1994f	@nh1994f	205.438	205.74	я
words@nh1994f	@nh1994f	205.74	206.042	уже
words@nh1994f	@nh1994f	206.042	206.344	разбила
words@nh1994f	@nh1994f	206.344	206.646	чашку
words@nh1994f	@nh1994f	206.646	206.948	и
words@nh1994f	@nh1994f	206.948	207.25	/
words@nh1994f	@nh1994f	207.25	207.552	как
words@nh1994f	@nh1994f	207.552	207.854	бы
words@nh1994f	@nh1994f	207.854	208.156	мы
words@nh1994f	@nh1994f	208.156	208.458	ездили
words@nh1994f	@nh1994f	208.458	208.76	зашивать
words@nh1994f	@nh1994f	208.76	209.062	собаку
words@nh1994f	@nh1994f	209.062	209.364	/
words@nh1994f	@nh1994f	209.364	209.666	ну
words@nh1994f	@nh1994f	209.666	209.968	то
words@nh1994f	@nh1994f	209.968	210.27	есть
words@nh1994f	@nh1994f	210.27	210.572	естественно
words@nh1994f	@nh1994f	210.572	210.874	мы
words@nh1994f	@nh1994f	210.874	211.176	поехали
words@nh1994f	@nh1994f	211.176	211.478	в
words@nh1994f	@nh1994f	211.478	211.78	ветеринарную
words@nh1994f	@nh1994f	211.78	212.082	клинику
words@nh1994f	@nh1994f	212.082	212.384	/
words@nh1994f	@nh1994f	212.384	212.686	хорошую
words@nh1994f	@nh1994f	212.686	212.988	/
words@nh1994f	@nh1994f	212.988	213.34	/
words@nh1994f	@nh1994f	246.21	246.445	я
words@nh1994f	@nh1994f	246.445	246.68	там
words@nh1994f	@nh1994f	246.68	246.915	без
words@nh1994f	@nh1994f	246.915	247.15	машины
words@nh1994f	@nh1994f	247.15	247.385	у
words@nh1994f	@nh1994f	247.385	247.62	меня
words@nh1994f	@nh1994f	247.62	247.855	есть
words@nh1994f	@nh1994f	247.855	248.09	собака
words@nh1994f	@nh1994f	248.09	248.325	/
words@nh1994f	@nh1994f	248.325	248.56	у
words@nh1994f	@nh1994f	248.56	248.795	меня
words@nh1994f	@nh1994f	248.795	249.03	нет
words@nh1994f	@nh1994f	249.03	249.265	мужика
words@nh1994f	@nh1994f	249.265	249.5	как
words@nh1994f	@nh1994f	249.5	249.735	бы
words@nh1994f	@nh1994f	249.735	249.97	что
words@nh1994f	@nh1994f	249.97	250.205	делать
words@nh1994f	@nh1994f	250.205	250.44	?
words@nh1994f	@nh1994f	250.44	250.675	не
words@nh1994f	@nh1994f	250.675	250.91	на
words@nh1994f	@nh1994f	250.91	251.145	руках
words@nh1994f	@nh1994f	251.145	251.38	же
words@nh1994f	@nh1994f	251.38	251.615	я
words@nh1994f	@nh1994f	251.615	251.85	ее
words@nh1994f	@nh1994f	251.85	252.085	там
words@nh1994f	@nh1994f	252.085	252.32	потащу
words@nh1994f	@nh1994f	252.32	252.555	/
words@nh1994f	@nh1994f	252.555	252.8	/
words@nh1994f	@nh1994f	295.03	295.33	чтобы
words@nh1994f	@nh1994f	295.33	295.63	понять
words@nh1994f	@nh1994f	295.63	295.93	касательно
words@nh1994f	@nh1994f	295.93	296.23	двухсот
words@nh1994f	@nh1994f	296.23	296.53	часов
words@nh1994f	@nh1994f	296.53	296.83	в
words@nh1994f	@nh1994f	296.83	297.13	месяц
words@nh1994f	@nh1994f	297.13	297.43	/
words@nh1994f	@nh1994f	297.43	297.73	да
words@nh1994f	@nh1994f	297.73	298.03	/
words@nh1994f	@nh1994f	298.03	298.33	сравнить
words@nh1994f	@nh1994f	298.33	298.63	аа
words@nh1994f	@nh1994f	298.63	298.93	обычная
words@nh1994f	@nh1994f	298.93	299.23	пятидневка
words@nh1994f	@nh1994f	299.23	299.53	она
words@nh1994f	@nh1994f	299.53	299.83	идет
words@nh1994f	@nh1994f	299.83	300.13	по
words@nh1994f	@nh1994f	300.13	300.43	восемь
words@nh1994f	@nh1994f	300.43	300.73	часов
words@nh1994f	@nh1994f	300.73	301.03	/
words@nh1994f	@nh1994f	301.03	301.33	то
words@nh1994f	@nh1994f	301.33	301.63	есть
words@nh1994f	@nh1994f	301.63	301.93	это
words@nh1994f	@nh1994f	301.93	302.23	сорок
words@nh1994f	@nh1994f	302.23	302.53	часов
words@nh1994f	@nh1994f	302.53	302.83	в
words@nh1994f	@nh1994f	302.83	303.13	неделю
words@nh1994f	@nh1994f	303.13	303.43	соответственно
words@nh1994f	@nh1994f	303.43	303.73	сто
words@nh1994f	@nh1994f	303.73	304.03	шестьдесят
words@nh1994f	@nh1994f	304.03	304.33	часов
words@nh1994f	@nh1994f	304.33	304.63	в
words@nh1994f	@nh1994f	304.63	304.93	месяц
words@nh1994f	@nh1994f	304.93	305.23	/
words@nh1994f	@nh1994f	305.23	305.53	/
words@nh1994f	@nh1994f	305.53	305.83	то
words@nh1994f	@nh1994f	305.83	306.13	есть
words@nh1994f	@nh1994f	306.13	306.43	это
words@nh1994f	@nh1994f	306.43	306.73	переработка
words@nh1994f	@nh1994f	306.73	307.03	классического
words@nh1994f	@nh1994f	307.03	307.33	/
words@nh1994f	@nh1994f	307.33	307.63	да
words@nh1994f	@nh1994f	307.63	307.93	там
words@nh1994f	@nh1994f	307.93	308.23	/
words@nh1994f	@nh1994f	308.23	308.53	сотрудника
words@nh1994f	@nh1994f	308.53	308.83	/
words@nh1994f	@nh1994f	308.83	309.13	офисного
words@nh1994f	@nh1994f	309.13	309.43	планктона
words@nh1994f	@nh1994f	309.43	309.73	/
words@nh1994f	@nh1994f	309.73	310.03	еще
words@nh1994f	@nh1994f	310.03	310.33	ровно
words@nh1994f	@nh1994f	310.33	310.63	на
words@nh1994f	@nh1994f	310.63	310.93	неделю
words@nh1994f	@nh1994f	310.93	311.23	рабочую
words@nh1994f	@nh1994f	311.23	311.53	/
words@nh1994f	@nh1994f	311.53	311.83	на
words@nh1994f	@nh1994f	311.83	312.13	еще
words@nh1994f	@nh1994f	312.13	312.43	пять
words@nh1994f	@nh1994f	312.43	312.73	рабочих
words@nh1994f	@nh1994f	312.73	313.03	восьми
words@nh1994f	@nh1994f	313.03	313.33	часовых
words@nh1994f	@nh1994f	313.33	313.63	смен
words@nh1994f	@nh1994f	313.63	313.93	/
words@nh1994f	@nh1994f	313.93	314.26	/
words@nh1994f	@nh1994f	342.45	342.807	на
words@nh1994f	@nh1994f	342.807	343.164	работу
words@nh1994f	@nh1994f	343.164	343.521	?
gesture@avg1995f	@avg1995f	7.62	9.527	ладонь правой руки направлена к корпусу говорящего, правая рука согнута в локте, поднимается и опускается
gesture@avg1995f	@avg1995f	9.527	10.058	ладонь правой руки направлена к корпусу говорящего, движение от себя
gesture@avg1995f	@avg1995f	12.671	14.174	ладонь правой руки направлена вверх, круговое движение кистью от корпуса говорящего
gesture@avg1995f	@avg1995f	15.665	23.799	ладонь левой руки направлена вверх, загибает пальцы на левой руке; на правой руке согнуты все пальцы кроме большого и указательного, указательный палец правой руки касается ладони левой руки
gesture@avg1995f	@avg1995f	23.801	28.502	загибает пальцы на левой руке, пальцы правой руки согнуты в кулак, предплечье правой руки опускается
gesture@avg1995f	@avg1995f	30.251	31.075	правая рука согнута в локте, ее указательный палец делает несколько круговых движений от корпуса говорящего
gesture@avg1995f	@avg1995f	31.075	32.381	опускает руки ладонями вверх
gesture@avg1995f	@avg1995f	32.384	33.227	предплечье правой руки делает полукруг от корпуса говорящего, а затем опускается на правую ногу
gesture@avg1995f	@avg1995f	34.139	35.084	правая рука согнута в локте, ладонь направлена вверх, пальцы немного согнуты, рука описывает круг в горизонтальной плоскости, в конце круга предплечье касается стойки
gesture@avg1995f	@avg1995f	35.834	40.043	ладонь правой руки направлена вверх, пальцы слегка согнуты, небольшое движение правой кистью вверх и вних несколько раз
gesture@avg1995f	@avg1995f	40.044	41.823	ладони рук двигаются друг к другу на уровне груди, поднимаются на уровень лица и описывают дуги, ладонь правой руки направлена влево, ладонь правой руки направлена вверх
gesture@avg1995f	@avg1995f	41.824	43.416	ладони направлены друг к другу, разводит руки
gesture@avg1995f	@avg1995f	43.416	51.286	несколько раз круговое движение предплечьями от корпуса говорящего
gesture@avg1995f	@avg1995f	51.288	55.808	ладонь левой руки направлена вверх, загибает пальцы на левой руке; на правой руке согнуты все пальцы кроме большого, указательного и мизинца, указательный палец правой руки касается ладони левой руки
gesture@avg1995f	@avg1995f	55.809	57.743	круговое движение правой кистью от корпуса говорящего, опускается правая рука, затем левая
gesture@avg1995f	@avg1995f	72.341	75.698	правая рука сгибается в локте и поднимается, загнуты все пальцы кроме указательного, указательный палец направлен на собеседника
gesture@avg1995f	@avg1995f	75.7	78.792	пальцы правой руки почти соединяются вместе, небольшое движение правого предплечья к корпусу говорящего
gesture@avg1995f	@avg1995f	78.792	80.647	ладонь правой руки направлена к корпусу говорящего, круговые движение от корпуса говорящего
gesture@avg1995f	@avg1995f	82.079	83.246	указательный палец правой руки показывает вниз
gesture@avg1995f	@avg1995f	90.964	95.724	ладонь и все пальцы правой руки кроме большого направлены к корпусу говорящего, небольшие круговые движения от корпуса
gesture@avg1995f	@avg1995f	96.034	101.753	ладонь правой руки направлена вверх, небольшие движения вверх и вниз предплечьем
gesture@avg1995f	@avg1995f	101.753	110.1	правая рука движется к корпусу говорящего, ладонь и все пальцы кроме большого направлены к корпусу, пальцы сгибаются в кулак и кисть касается груди
gesture@avg1995f	@avg1995f	111.838	113.874	ладонь правой руки направлена влево, кисть движется вверх и вниз несколько раз
gesture@avg1995f	@avg1995f	113.874	115.127	предплечье правой руки движется к корпусу говорящего и обратно
gesture@avg1995f	@avg1995f	115.127	117.205	ладонь правой руки направлена влево, предплечье двигается вверх и вниз несколько раз
gesture@avg1995f	@avg1995f	126.0	129.004	ладонь правой руки направлена вверх, предплечье движется вправо, рука опускается, разворачиваясь ладонью вниз
gesture@avg1995f	@avg1995f	135.506	136.828	поднимаются руки и сгибаются в логтях, ладони направлены друг к другу; предплечья описывают круг, начиная с правой руки вверху, а левой внизу   
gesture@avg1995f	@avg1995f	136.828	138.087	ладони поворачиваются вниз, движение от центра в стороны обеими кистями
gesture@avg1995f	@avg1995f	138.087	138.879	предплечья поднимаются и опускаются
gesture@avg1995f	@avg1995f	138.879	142.477	ладони поворачиваются вверх, направлены в сторону собеседника, руки задерживаются в этом положении, а потом опускаются ладонями вниз на колени
gesture@avg1995f	@avg1995f	212.416	213.077	правая рука поднимается с колена, сгибаяясь в локте и разворачиваясь ладонью вверх
gesture@avg1995f	@avg1995f	213.077	214.847	предплечье правой руки движется к корпусу говорящего, открытая ладонь касается груди
gesture@avg1995f	@avg1995f	214.847	215.577	предплечье правой руки делает круговое движение от корпуса говорящего
gesture@avg1995f	@avg1995f	232.446	237.346	ладонь левой руки направлена вверх, загибает пальцы на левой руке; на правой руке согнуты все пальцы кроме большого и указательного, указательный палец правой руки касается ладони левой руки
gesture@avg1995f	@avg1995f	246.2	250.114	ладонь правой руки направлена к корпусу говорящего, кистью делается круговое движение так, что ладонь поворачивается вверх, небольшие круговые движения
gesture@avg1995f	@avg1995f	250.114	252.736	долго держит правую руку ладонью вверх, затем, делая одно круговое движение к корпусу, опускает
gesture@avg1995f	@avg1995f	262.014	263.627	поднимает левую руку ладонью вверх, сгибая в локте; поднимает выше правую руку ладонью вниз, сгибая в локте, правой рукой движение от корпуса, касаясь левой ладони
gesture@avg1995f	@avg1995f	270.813	273.426	правое предплечье делает круговое движение от корпуса, пальцы правой кисти немного согнуты; правое предплечье делает круговое движение к корпусу
gesture@avg1995f	@avg1995f	273.426	275.368	ладонь правой руки направлена вниз, правая кисть делает круговое движение по часовой стрелке, ладонь поворачивается влево
gesture@avg1995f	@avg1995f	275.368	278.252	ладони движутся друг к другу, пальцы соприкасаются
gesture@avg1995f	@avg1995f	278.253	279.568	ладони поворачиваются вверх
gesture@avg1995f	@avg1995f	279.568	285.037	предплечья описывают небольшие круги, сходясь
gesture@avg1995f	@avg1995f	285.037	288.86	предплечья двигаются вверх и вниз, задерживаясь внизу
gesture@avg1995f	@avg1995f	288.86	292.37	долго держит руки ладонями вверх
gesture@avg1995f	@avg1995f	292.37	295.014	правая рука накрывает левую ладонью вниз, предплечье делает круговое движение по часовой стрелке, потом оба предплечья делают круговые движения, расходясь друг от друга, и останавливаются ладонями вверх
gesture@avg1995f	@avg1995f	314.243	318.32	поднимается левая рука, сгибаясь в локте, ладонь направлена вправо, большой палец опущен
